"## START OF USER TABLE ##"
search_term,id,previous_kases,start_kases,case_id,lien_filed,special_instructions,case_description,injury_number,uuid,case_number,file_number,cpointer,source,adj_number,rating,injury_type,sub_in,main_injury_type,case_date,terminated_date,case_type,medical,td,rehab,edd,claims,venue_uuid,venue,venue_street,venue_suite,venue_city,venue_zip,venue_abbr,case_status,case_substatus,case_subsubstatus,submittedon,supervising_attorney,attorney,supervising_attorney_name,supervising_attorney_full_name,worker,interpreter_needed,case_language,applicant_id,applicant_uuid,applicant_salutation,first_name,last_name,full_name,language,dob,app_dob,ssn,applicant_email,applicant_phone,applicant_full_address,employer_id,employer_uuid,employer,employer_full_address,employer_suite,defendant_id,defendant_uuid,defendant,defendant_full_address,plaintiff_id,plaintiff_uuid,plaintiff,plaintiff_full_address,start_date,statute_limitation,end_date,ct_dates_note,occupation,name,case_name,attorney_id,user_id,attorney_name,attorney_full_name,worker_name,worker_full_name,lien_id,settlement_id,fee_id,referring_id,referring_uuid,referring,referring_full_address,referring_search,jetfile_id,personal_injury_date,closed_date
,5899,-1,1201,6216,N,,,1,KS55ba4d0ee57e9,WC1168,,0,,Unassigned,,,N,,07/30/15,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,ADA,,,"2015-07-30 09:13:02",3,,TS,"Thomas Smith",3,N,,9255,KS55ba4dace6964,Mr,Jim,McGuire,"Jim McGuire",,,05/06/1971,234560215,,,"509 N Harbor Blvd, Fullerton, CA 92832",50274,KS55ba4df175030,"Matrix Inc","509 Jones St, San Francisco, CA 94102",,-1,,,,-1,,,,09/06/72,09/06/77,00/00/00,,"Locksmiths and Safe Repairers","Jim McGuire vs Matrix Inc - 09/06/72",,,3,,,TS,"Thomas Smith",-1,-1,-1,-1,,,,,-1,,"2015-11-05 09:25:46"
,5948,-1,1201,6265,N,,,1,KS55c39205ddf68,WC1182,,0,,"ADJ6834326 ",,,N,,08/06/15,00/00/00,WCAB,,,,,,KS538cb258605b7,Redding,"2115 Civic Center Drive","Suite 15",Redding,96001,RDG,open,,,"2015-08-06 00:00:00",,,,,,N,,9338,KA55c39205ecf60,,JOANNE,RAMIREZ,"JOANNE RAMIREZ",,,,,,,"YUBA CITY, CA 95991",50726,KP55c3920601a1a,"DEPT OF SOCIAL SERVICES IHSS","PO BOX 2320   MARYSVILLE CA 95901",,-1,,,,-1,,,,10/16/08,10/16/13,00/00/00,,,"JOANNE RAMIREZ vs DEPT OF SOCIAL SERVICES IHSS - 10/16/08","JOANNE RAMIREZ vs DEPT OF SOCIAL SERVICES IHSS",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6503,-1,1201,6809,N,,,1,KS5791427f5d2c4,WC1258,,,,,,,N,,07/21/16,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,Open,,,"2016-07-21 14:45:35",,,,,,N,,9690,KS579143ff91c9c,,Joe,Schmeck,"Joe Schmeck",,,,,,,,55259,KS5791440b7ffc3,"Employer of Schmeck",,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"Joe Schmeck vs Employer of Schmeck - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,3108,-1,1201,3142,N,,,1,KS54d158e8a448b,WC1080,,0,,,,,N,,02/03/15,00/00/00,WCAB,,,,,,KS538cb2585eeb9,Bakersfield,"1800 30th Street ","Suite 100",Bakersfield,93301,BAK,Active,,,"2015-02-03 15:25:28",,,,,,N,,4382,KS54d26f2075e7d,,John,Jones,"John James Jones",,,,,,,,9167,KS54d26f2781016,"Bird Like",,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"John Jones vs Bird Like - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,3628,-1,1201,3559,N,,,1,KS55380301e34f7,WC1000,,0,,,,,N,,04/22/15,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,,,,"2015-04-22 13:22:25",,,,,,N,,5044,KS5538030e2db7a,,John,Smoltz,"John Smoltz",,,,,,,,22498,KS553803183b179,"The Employer Corp",,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"John Smoltz vs The Employer Corp - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,6218,-1,1201,6532,N,,,1,KS562026390b88f,WC1197,,0,,Unassigned,,,N,,10/15/15,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,Open,"Awaiting Records",,"2015-10-15 15:18:33",3,2,TS,"Thomas Smith",3,N,,9643,KS56202690b82d3,Mr,John,Walls,"John Walls",,,09/09/1975,987672345,,,"125 East Wilson Avenue, Glendale, CA 91206",52704,KS562026b508abd,"Mercury Wheels","765 Wilson Road, Pisgah Forest, NC 28768",,-1,,,,-1,,,,04/06/14,04/06/19,00/00/00,,"Chefs and Head Cooks","John Walls vs Mercury Wheels - 04/06/14",,2,3,NG,"Nick Giszpenc",TS,"Thomas Smith",-1,-1,-1,-1,,,,,-1,,
,6542,-1,1201,6845,N,,,1,KS57dc286114939,,WC1266,,,Unassigned,,,N,,09/16/16,00/00/00,WCAB,,,,,,KS538cb2585f04d,"Eureka ","100 ""H"" Street ","Suite 202 ","Eureka ",95501,EUR,Open,"Awaiting Records",,"2016-09-16 10:14:09",2,,NG,"Nick Giszpenc",3,N,,9702,KS57dc288303fcc,,John,Anderson,"John Anderson",,,,,,,"325 Wilshire Boulevard, Santa Monica, CA 90401",55515,KS57dc28967f3a0,"Matrix Inc","509 Jones St, San Francisco, CA 94102",,-1,,,,-1,,,,09/16/15,09/16/20,00/00/00,,"Adult Basic and Secondary Education and Literacy Teachers and Instructors","John Anderson vs Matrix Inc - 09/16/15",,,3,,,TS,"Thomas Smith",-1,-1,-1,-1,,,,,-1,,
,6671,-1,1201,6956,N,,,1,KS589ccba659cbf,,WC1278,,,Unassigned,,,N,,02/09/17,00/00/00,WCAB,,,,,,KS538cb2585f279,Fresno,"2550 Mariposa Mall  ","Suite 4078",Fresno,93721,FRE,Open,,,"2017-02-09 12:05:58",2,3,NG,"Nick Giszpenc",6,Y,Spanish,9716,KS589ccbe22b9a8,,John,Jones,"John Jones",,,,,,,"527 East Foothill Boulevard, Rialto, CA 92376",56494,KS589ccbf84bc71,ARS,"305 Euclid Street, Anaheim, CA 92802",,-1,,,,-1,,,,08/07/15,08/07/20,00/00/00,,"Information Security Analysts","John Jones vs ARS - 08/07/15",,3,6,TS,"Thomas Smith",merc,"Mercedes Uribe",-1,-1,-1,-1,,,,,-1,,
,5958,-1,1201,6275,N,,,1,KS55ce38e8cb2d8,WC1186,,0,,ADJ9873235,,,N,,08/14/15,00/00/00,WCAB,,,,,,KS538cb2585f792,"Los Angeles","320 W. 4th Street ","9th floor","Los Angeles",90013,LAO,open,,,"2015-08-14 00:00:00",,,,,,N,,9355,KA55ce38e8dc2fa,,JOSE,HERNANDEZ,"JOSE HERNANDEZ",,,,,,,"VAN NUYS, CA 91405",50772,KP55ce38e8ede5c,"AW COLLISION SCI","6010 YOLANDA AVE   TARZANA CA 91356",,-1,,,,-1,,,,02/23/15,02/23/20,00/00/00,,,"JOSE HERNANDEZ vs AW COLLISION SCI - 02/23/15","JOSE HERNANDEZ vs AW COLLISION SCI",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6676,-1,1201,6961,N,,,1,KS58b491bc3dae5,,SS1282,SS1282,,,,disability|plaintiff,N,,02/27/17,00/00/00,social_security,,,,,,,,,,,,,Open,,,"2017-02-27 12:53:16",,,,,,N,,,,,,,,,,,,,,,-1,,,,,56532,KS58b495b759735,"Steph Carryitall",,56530,KS58b495a9acb46,"Keven Baacoon",,00/00/00,00/00/00,00/00/00,,,,"Keven Baacoon vs Steph Carryitall",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6488,-1,1201,6794,N,,,1,KS578f978c1b932,PI1247,PI1247,PI1247,,,,general|plaintiff,N,,07/20/16,00/00/00,employment_law,,,,,,,,,,,,,Open,,,"2016-07-20 08:23:56",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55232,KS578f97b520bcb,UPS,"5088 Chino Avenue, Chino, CA 91710",55230,KS578f979e03b32,"Kevin Mahoney","12345 Central Avenue, Chino, CA 91710",00/00/00,00/00/00,00/00/00,,,,"Kevin Mahoney vs UPS",,,,,,,-1,-1,-1,-1,,,,,-1,,
,2961,-1,1201,3037,N,,,1,KS548f5cc71349f,WC1060,,0,,ADJ0001,,,N,,12/15/14,00/00/00,WCAB,,,,,,KS538cb2585eeb9,Bakersfield,"1800 30th Street ","Suite 100",Bakersfield,93301,BAK,Active,,,"2014-12-15 14:12:23",,,,,,N,,4098,KS548f5cf0315ea,Mr,Kooper,Johnson,"Kooper Johnson",,05/05/85,1985-05-05,555888778,,,,7942,KS548f5d177cca7,"Kooper Enterprises",,,-1,,,,-1,,,,03/05/14,03/05/19,00/00/00,,Painter,"Kooper Johnson vs Kooper Enterprises - 03/05/14",,,,,,,,-1,-1,-1,-1,,,,,12,,
,3304,-1,1201,3037,N,,,2,KS548f5cc71349f,WC1060,,0,,Unassigned,,,N,,12/15/14,00/00/00,WCAB,,,,,,KS538cb2585eeb9,Bakersfield,"1800 30th Street ","Suite 100",Bakersfield,93301,BAK,Active,,,"2014-12-15 14:12:23",,,,,,N,,4098,KS548f5cf0315ea,Mr,Kooper,Johnson,"Kooper Johnson",,05/05/85,1985-05-05,555888778,,,,7942,KS548f5d177cca7,"Kooper Enterprises",,,-1,,,,-1,,,,02/22/15,02/22/20,00/00/00,,Painter,"Kooper Johnson vs Kooper Enterprises - 02/22/15",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,3433,-1,1201,3373,N,,,1,KS550c8f0040bf4,WC1101,,0,,Unassigned,,,N,,03/20/15,00/00/00,WCAB,,,,,3P,KS538cb25861ac2,"Van Nuys","6150 Van Nuys Blvd. ","Suite 105","Van Nuys",91401,VNO,"Future Medical","Fees Pending","Status Conference","2015-03-20 14:20:00",1,2,av,"Angel Valero",9,N,English,4725,KS550c91671de8c,Mr,Liam,Berswitch,"Liam Berswitch",English,04/29/90,1990-04-29,606214488,liamber@yahoo.com,818-781-3356,"12293 Woodley Ave, Los Angeles, CA 91344",21065,KS550c964381387,Pools4u,"12898 Adelphia Ave, San Fernando, CA 91340",,-1,,,,-1,,,,02/20/15,02/20/20,00/00/00,,Driver,"Liam Berswitch vs Pools4u - 02/20/15",,2,9,NG,"Nick Giszpenc",jp,jp,-1,-1,-1,-1,,,,,-1,,
,3297,-1,1201,42,N,"Send all locations needed to be subpoenaed to Matrix Document Imaging.","{""suit"":"""",""jurisdiction"":"""",""case_note"":""""}",3,KS5396d067ba37b,WC0983b,54654656,0,,Unassigned,A,general,N,,06/10/14,00/00/00,WCAB,MERC,MERC,MERC,MERC,3P~N|SS~N,KS538cb25860824,Riverside,"3737 Main Street ","Suite 300",Riverside,92501,RIV,Active,"Awaiting for Change of Venue","Fees Paid","2014-06-10 04:31:19",TS,JR,,,MERC,Y,Spanish,11,KS5398d793992c8,Mr,Louis,Strongs,"Louis Strongs",Spanish,04/14/65,1965-04-14,123451233,nick@kustomweb.com,515-563-2233,"93 Manhattan Avenue, Brooklyn, NY 11206",24668,KS5552660b98178,"SALINAS FARM LABOR CONTRACTOR INC","235 East Route 66, Glendora, CA 91740",,10,KS539f3b81bfbc8,"Uber Co.","15600 Roscoe Blvd, Van Nuys, CA 91406",56528,KS58b4957cef937,"Keven McCarthy",,07/07/07,07/07/12,00/00/00,,"Laborer and Worker","Louis Strongs vs SALINAS FARM LABOR CONTRACTOR INC - 07/07/07",,,,,,,,-1,-1,-1,25161,KS55539be1aa014,"Thomas  Smith","3211 East Garvey Ave N, West Covina, CA 91791",ThomasSmith,13,,"2014-07-29 20:06:13"
,6646,-1,1201,42,N,"Send all locations needed to be subpoenaed to Matrix Document Imaging.","{""suit"":"""",""jurisdiction"":"""",""case_note"":""""}",4,KS5396d067ba37b,WC0983b,54654656,0,,Unassigned,A,general,N,,06/10/14,00/00/00,WCAB,MERC,MERC,MERC,MERC,3P~N|SS~N,KS538cb25860824,Riverside,"3737 Main Street ","Suite 300",Riverside,92501,RIV,Active,"Awaiting for Change of Venue","Fees Paid","2014-06-10 04:31:19",TS,JR,,,MERC,Y,Spanish,11,KS5398d793992c8,Mr,Louis,Strongs,"Louis Strongs",Spanish,04/14/65,1965-04-14,123451233,nick@kustomweb.com,515-563-2233,"93 Manhattan Avenue, Brooklyn, NY 11206",24668,KS5552660b98178,"SALINAS FARM LABOR CONTRACTOR INC","235 East Route 66, Glendora, CA 91740",,10,KS539f3b81bfbc8,"Uber Co.","15600 Roscoe Blvd, Van Nuys, CA 91406",56528,KS58b4957cef937,"Keven McCarthy",,12/12/12,12/12/17,00/00/00,,"Construction Laborers","Louis Strongs vs SALINAS FARM LABOR CONTRACTOR INC - 12/12/12",,,,,,,,-1,-1,-1,25161,KS55539be1aa014,"Thomas  Smith","3211 East Garvey Ave N, West Covina, CA 91791",ThomasSmith,16,,"2014-07-29 20:06:13"
,6299,-1,1201,6604,N,,,1,KS56fc5968cce28,WC1218,,WC1218,,,,,N,,03/30/16,00/00/00,NewPI,,,,,,KS538cb2585f9c2,"Marina del Rey","4720 Lincoln Blvd ","2nd floor","Marina del Rey",90292,MDR,Open,,,"2016-03-30 15:55:36",,,,,,N,,9661,KS56fc599315404,Mr,louis,weak,"louis weak",,,,444444444,,,,-1,,,,,53343,KS56fc59a2bce3a,someplace,"2340 North Hollywood Way, Burbank, CA 91505",-1,,,,00/00/00,00/00/00,00/00/00,,,"louis weak vs  - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,6235,-1,1201,6545,N,,,1,KS562f71b0b2248,WC1204,,0,,ADJ9589920,,,N,,10/27/15,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,open,,,"2015-10-27 00:00:00",,,,,,N,,9649,KA562f71b0c55e4,,LUCILA,ARELLANO,"LUCILA ARELLANO",,,,,,,"ANAHEIM, CA 92801",52757,KP562f71b0d5670,"CRITTENTON SERVICES FOR CHILDREN AND FAMILIES","PO BOX 919   FULLERTON CA 92836",,-1,,,,-1,,,,07/27/14,07/27/19,00/00/00,,,"LUCILA ARELLANO vs CRITTENTON SERVICES FOR CHILDREN AND FAMILIES - 07/27/14","LUCILA ARELLANO vs CRITTENTON SERVICES FOR CHILDREN AND FAMILIES",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6662,-1,1201,6948,N,,,1,KS5893aea928636,,PI1274,PI1274,,,,carpass|plaintiff,N,,02/02/17,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2017-02-02 14:11:53",384,1208,JR,"John  Ramirez",3,Y,Spanish,,,,,,,,,,,,,,-1,,,,,56438,KS5893af7d78270,"Armored Vehicles of America","5 Nordhoff Street, Ste 205, Los Angeles, CA 91343",56436,KS5893af49dcd6a,"Lyle Marbett","12 Cedros Avenue, Apt 2, Los Angeles, CA 91402",00/00/00,00/00/00,00/00/00,,,,"Lyle Marbett vs Armored Vehicles of America",1208,3,JS,"Juan  Spencer",TS,"Thomas Smith",-1,-1,-1,-1,,,,,-1,"2017-01-18 15:00:00",
,6498,-1,1201,6804,N,,,1,KS578fd333bc122,,PI1256,PI1256,,,,general|defendant,N,,07/20/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-20 12:38:27",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55248,KS578fd35478df2,"Final Day",,55252,KS578fd407181e0,"Lynx Cat",,00/00/00,00/00/00,00/00/00,,,,"Lynx Cat vs Final Day",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3637,-1,1201,3568,N,,,1,KS553955263612b,WC1001,,0,,ADJ9689847,,,N,,04/23/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-04-23 00:00:00",,,,,,N,,5062,KA55395526441c8,,MARIA,SANCHEZ,"MARIA SANCHEZ",,,,,,,"PATTERSON, CA 95363",22583,KP553955264d6c6,"SALINAS FARM LABOR CONTRACTOR INC","PO BOX 1102   MODESTO CA 95353",,-1,,,,-1,,,,08/27/14,08/27/19,00/00/00,,,"MARIA SANCHEZ vs SALINAS FARM LABOR CONTRACTOR INC - 08/27/14","MARIA SANCHEZ vs SALINAS FARM LABOR CONTRACTOR INC",,,,,,,-1,-1,-1,-1,,,,,-1,,
,3637,-1,1201,3568,N,,,1,KS553955263612b,WC1001,,0,,ADJ9689847,,,N,,04/23/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-04-23 00:00:00",,,,,,N,,5062,KA55395526441c8,,MARIA,SANCHEZ,"MARIA SANCHEZ",,,,,,,"PATTERSON, CA 95363",22585,KP5539552653bd3,"SALINAS FARM LABOR CONTRACTOR INC","P O BOX 1102   MODESTO CA 95353",,-1,,,,-1,,,,08/27/14,08/27/19,00/00/00,,,"MARIA SANCHEZ vs SALINAS FARM LABOR CONTRACTOR INC - 08/27/14","MARIA SANCHEZ vs SALINAS FARM LABOR CONTRACTOR INC",,,,,,,-1,-1,-1,-1,,,,,-1,,
,2962,-1,1201,3038,N,,,1,KS548f5ddd9f7a8,WC1061,,0,,Unassigned,,,N,,12/15/14,00/00/00,WCAB,TS,TS,TS,TS,,KS538cb2585f792,"Los Angeles","320 W. 4th Street ","9th floor","Los Angeles",90013,LAO,Active,"Awaiting WCIRB Verification",,"2014-12-15 14:17:01",,NG,,,TS,N,,4100,KS548f5e40be653,,Mary,Smith,"Mary Smith",English,,09/09/1980,123459874,,626-933-2214,"13424 Francisquito Ave, Baldwin Park, CA 91706",7945,KS548f5e810bc49,Microsoft,"100 N Barranca St, West Covina, CA 91791","Ste 102",-1,,,,-1,,,,06/09/13,06/09/18,00/00/00,,"Sales Agents, Securities and Commodities","Mary Smith vs Microsoft - 06/09/13","Terry vs Mary",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6262,-1,1201,6568,N,,,1,KS56a173b8ae8dc,"new pi",,"new pi",,,,,N,,01/21/16,00/00/00,NewPI,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,Open,,,"2016-01-21 16:11:36",,,,,,N,,9654,KS56a173d15eb34,,matrix,guy,"matrix pi guy",,,,,,,,-1,,,,,53038,KS56a173df5df55,"matrix defendant",,-1,,,,00/00/00,00/00/00,00/00/00,,,"matrix guy vs  - 00/00/00","matrix pi guy vs matrix defendant",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6678,-1,1201,6963,N,,,1,KS58bc2d5a009a5,,PI1284,PI1284,,,,general|plaintiff,N,,03/05/17,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2017-03-05 07:23:05",3,,TS,"Thomas Smith",2,N,,,,,,,,,,,,,,,-1,,,,,56538,KS58bc2e3473632,"Samantha Smith","Elk Grove, CA",56536,KS58bc2dff9f720,"Matthew Perera","9 Turnpost Lane, Suite 200, Pomona, CA 91766",00/00/00,00/00/00,00/00/00,,,,"Matthew Perera vs Samantha Smith",,2,,,NG,"Nick Giszpenc",-1,-1,-1,-1,,,,,-1,"2017-03-28 11:00:00",
,2994,-1,1201,3060,N,,,1,KS54b6980630294,WC1069,,0,,Unassigned,,,N,,01/14/15,00/00/00,WCAB,,,,,,KS538cb2585f792,"Los Angeles","320 W. 4th Street ","9th floor","Los Angeles",90013,LAO,Active,,,"2015-01-14 08:23:34",,6,,,3,N,,4138,KS54b6987e89c28,,Mercedes,Gomez,"Mercedes Gomez",,,09/02/1989,555555555,,,"5275 Orange Ave, Cypress, CA 90630",8197,KS54b6990fa5751,"McDonald's ","527 E Rowland St, Covina, CA 91723",,-1,,,,-1,,,,01/01/15,01/01/20,00/00/00,,"Security Guard","Mercedes Gomez vs McDonald's  - 01/01/15",,6,3,merc,"Mercedes Uribe",TS,"Thomas Smith",-1,-1,-1,-1,,,,,4,,
,6302,-1,1201,6607,N,,,1,KS56fd748b03481,WC1221,,WC1221,,,,dogbite,N,,03/31/16,00/00/00,NewPI,,,,,,KS538cb2585eeb9,Bakersfield,"1800 30th Street ","Suite 100",Bakersfield,93301,BAK,Open,,,"2016-03-31 12:03:39",,,,,,N,,9664,KS56fd7657ae91a,Mr,mike,moons,"mike moons",,,11/06/1993,102211576,mymail@emails.com,121-223-3994,"12843 Foothill Blvd, Los Angeles, CA 91342",-1,,,,,53350,KS56fd76716e1b2,someplace,"2340 North Hollywood Way, Burbank, CA 91505",-1,,,,00/00/00,00/00/00,00/00/00,,,"mike moons vs  - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,5951,-1,1201,6268,N,,,1,KS55c92c3528b7e,WC1184,,0,,ADJ4222945,,,N,,08/10/15,00/00/00,WCAB,,,,,,KS538cb258605b7,Redding,"2115 Civic Center Drive","Suite 15",Redding,96001,RDG,open,,,"2015-08-10 00:00:00",,,,,,N,,9343,KA55c92c3538cd2,,MOLLY,EVANS,"MOLLY EVANS",,,,,,,"OLIVEHURST, CA 95961",50740,KP55c92c354637c,"RES CARE OF CALIFORNIA","2419 COLUSA HWY   YUBA CITY CA 95993",,-1,,,,-1,,,,12/27/06,12/27/11,00/00/00,,,"MOLLY EVANS vs RES CARE OF CALIFORNIA - 12/27/06","MOLLY EVANS vs RES CARE OF CALIFORNIA",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6106,-1,1201,6430,N,,,1,KS55e47ea25a632,WC1191,,0,,ADJ9868855,,,N,,08/31/15,00/00/00,WCAB,,,,,,KS538cb258602aa,Pomona,"732 Corporate Center Drive",,Pomona,91768,POM,open,,,"2015-08-31 00:00:00",,,,,,N,,9633,KA55e47ea26d84e,,NADIA,OCAMPO,"NADIA OCAMPO",,,,,,,"MONTEREY PARK, CA 91754",52193,KP55e47ea279376,"LOS COUNTY SHERIFFS DEPARTMENT","441 BAUCHET ST.   LOS ANGELES CA 90012",,-1,,,,-1,,,,03/02/14,03/06/20,03/06/15,,,"NADIA OCAMPO vs LOS COUNTY SHERIFFS DEPARTMENT - 03/02/14","NADIA OCAMPO vs LOS COUNTY SHERIFFS DEPARTMENT",,,,,,,-1,-1,-1,-1,,,,,-1,,
,5640,-1,1201,5942,N,,,1,KS558ca791b08cd,WC1155,,0,,ADJ8704617,,,N,,06/25/15,00/00/00,WCAB,,,,,,,,,,,,,open,,,"2015-06-25 00:00:00",,,,,,N,,8785,KA558ca791bfec2,,NATALIE,AWAD,"NATALIE AWAD",,,,,,,"ALISO VIEJO, CA 92656",47633,KP558ca791c9d1b,"CHUCKWALLA VALLEY STATE PRISON","PO BOX 2289   BLYTH CA 92226",,-1,,,,-1,,,,02/26/12,02/26/17,00/00/00,,,"NATALIE AWAD vs CHUCKWALLA VALLEY STATE PRISON - 02/26/12","NATALIE AWAD vs CHUCKWALLA VALLEY STATE PRISON",,,,,,,-1,-1,-1,-1,,,,,-1,,
,6466,-1,1201,6769,N,,,1,KS578560bc8f7cf,WC1229,,WC1229,,,,,N,,07/12/16,00/00/00,employment_law,,,,,,KS538cb2585eeb9,Bakersfield,"1800 30th Street ","Suite 100",Bakersfield,93301,BAK,Open,,,"2016-07-12 14:27:24",,,,,,N,,9674,KS5785610a73a1c,,Neal,Sapat,"Neal Sapat",,,06/15/1984,555555555,neel@site.com,456-454-5455,"456 San Fernando Mission Boulevard, San Fernando, CA 91340",-1,,,,,55103,KS5785617184768,MilkBone,"456 Glenoaks Boulevard, San Fernando, CA 91340",-1,,,,00/00/00,00/00/00,00/00/00,,,"Neal Sapat vs  - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,6417,-1,1201,6722,N,,,1,KS5750957a48e88,WC1224,,WC1224,,,,,N,,06/02/16,00/00/00,civil,,,,,,KS538cb2585eeb9,Bakersfield,"1800 30th Street ","Suite 100",Bakersfield,93301,BAK,Open,,,"2016-06-02 13:22:18",,,,,,N,,9668,KS5750962790477,,neel,baphats,"neel baphats",,,10/24/1989,555555555,neel@neel.com,454-899-9666,"323 Blythe Street, Parker Dam, CA 92267",-1,,,,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"neel baphats vs  - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,6203,-1,1201,6519,N,,,1,KS561d5ac250e1c,WC1195,,0,,,,,N,,10/13/15,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,Open,,,"2015-10-13 12:25:54",,,,,,N,,9639,KS561d5b226f486,,new,client,"new test client",,,,,,,,-1,,,,,-1,,,,-1,,,,00/00/00,00/00/00,00/00/00,,,"new client vs  - 00/00/00",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,5894,-1,1201,6212,N,,,1,KS55ba222275729,WC1164,,0,,Unassigned,,,N,,07/30/15,00/00/00,WCAB,,,,,,KS538cb2585eeb9,Bakersfield,"1800 30th Street ","Suite 100",Bakersfield,93301,BAK,,,,"2015-07-30 06:09:54",,,,,,N,,9247,KS55ba222fde00f,,Nick,Testerinoo,"Nick Testerinoo",,,,,,,,50257,KS55ba223abb631,"Some Employer",,,-1,,,,-1,,,,02/27/01,02/27/06,00/00/00,,"Customer Service Representatives","Nick Testerinoo vs Some Employer - 02/27/01",,,,,,,,-1,-1,-1,-1,,,,,-1,,"2017-04-12 14:16:04"
,5902,-1,1201,6218,N,,,1,KS55ba5e36c17fc,WC1170,,0,,Unassigned,,,N,,07/30/15,00/00/00,WCAB,,,,,,KS538cb2585f04d,"Eureka ","100 ""H"" Street ","Suite 202 ","Eureka ",95501,EUR,,,,"2015-07-30 10:26:14",,,,,,N,,9258,KS55ba5fb61169e,Mr,Nolie,Bledsoe,"Nolie Bledsoe",,,09/08/1975,,,,"509 Jones Dr, Brea, CA 92821",50280,KS55ba5fde15a80,"Pacific Bell","1150 S Olive St, Los Angeles, CA 90015",,-1,,,,-1,,,,02/02/01,02/02/06,00/00/00,,,"Nolie Bledsoe vs Pacific Bell - 02/02/01",,,,,,,,-1,-1,-1,-1,,,,,-1,,
,5903,-1,1201,6219,N,,,1,KS55ba62ee1a2c5,WC1171,,0,,Unassigned,,,N,,07/30/15,00/00/00,WCAB,,,,,,KS538cb2585ec51,Anaheim,"1065 N. PacifiCenter Dr.",,Anaheim,92806,AHM,Active,,,"2015-07-30 10:46:22",2,,NG,"Nick Giszpenc",3,N,,9259,KS55ba62f7c2ad4,Mr,Nolie,Bledsoe,"Nolie Bledsoe",,,09/08/1975,,,,"509 Jones Dr, Brea, CA 92821",50283,KS55ba630838f32,"Matrix Inc","509 Jones St, San Francisco, CA 94102",,-1,,,,-1,,,,02/27/01,06/12/17,06/12/12,,"Customer Service Representatives","Nolie Bledsoe vs Matrix Inc - 02/27/01",,,3,,,TS,"Thomas Smith",-1,-1,-1,-1,,,,,-1,,
,6490,-1,1201,6796,N,,,1,KS578fa7a6e8853,,PI1248,PI1248,,,,general|plaintiff,N,,07/20/16,00/00/00,NewPI,,,,,,,,,,,,,Open,,,"2016-07-20 09:32:38",,,,,,N,,,,,,,,,,,,,,,-1,,,,,55236,KS578fb218503dd,"PI Defendant","15403 Sherman Way, Los Angeles, CA 91406",55234,KS578fb2116061f,"Pi Plaintiff","6980 Varna Avenue, Los Angeles, CA 91405",00/00/00,00/00/00,00/00/00,,,,"Pi Plaintiff vs PI Defendant",,,,,,,-1,-1,-1,-1,,,,,-1,"2016-08-19 18:00:00",
